代码,名称,现价,总股本,流通A股,第一流通股东,第一流通股东股本,百份比,股东性质
002441,众业达,18.13,23200.0,5800.0,胡德才,17.88,0.154,自然人股
002442,龙星化工,11.24,32000.0,8000.0,阳泉信达投资管理公司,59.0001,0.295,境内法人股
002443,金洲管道,13.57,17355.0,4355.0,中国工商银行－嘉实量化阿尔法股票型证券投资基金,40.424,0.303,境内法人股
002444,巨星科技,15.51,50700.0,12700.0,交通银行－普惠证券投资基金,196.0,0.773,境内法人股
002445,中南重工,28.4,12300.0,3100.0,中融国际信托有限公司－融新207号资金信托合同,88.0125,0.716,境内法人股
002446,盛路通信,16.59,13279.856,3380.0,中国建设银行－华夏盛世精选股票型证券投资基金,431.934,4.228,境内法人股
002447,壹桥苗业,56.83,6700.0,1700.0,于斌,27.5258,0.411,自然人股
002448,中原内配,35.65,9251.046,2350.0,北京中棉机械成套设备有限公司,24.7966,0.268,境内法人股
002449,国星光电,25.2,21500.0,5500.0,交通银行－华安策略优选股票型证券投资基金,428.813,1.994,境内法人股
002450,康得新,21.15,32320.0,8080.0,中国民生银行股份有限公司－华商领先企业混合型证券投资基金,411.08,2.544,境内法人股
002451,摩恩电气,14.36,14640.0,3660.0,赵建平,80.0,0.546,自然人股
002452,长高集团,20.71,10000.0,2500.0,中国银行-金鹰行业优势股票型证券投资基金,147.326,1.473,境内法人股
002453,天马精化,33.5,12000.0,3000.0,中国银行－大成财富管理2020生命周期证券投资基金,314.963,2.625,境内法人股
002454,松芝股份,16.34,31200.0,7800.0,全国社保基金一零七组合,283.515,1.181,境内法人股
002455,百川股份,16.2,13170.0,3300.0,,0.0,0.0,
002456,欧菲光,27.35,19200.0,4800.0,,0.0,0.0,
002457,青龙管业,20.79,22332.8,5600.0,,0.0,0.0,
002458,益生股份,22.5,14040.0,3510.0,,0.0,0.0,
002459,天业通联,19.25,22230.0,5590.0,,0.0,0.0,
002460,赣锋锂业,29.08,15000.0,3750.0,,0.0,0.0,
002461,珠江啤酒,16.36,68016.177,7000.0,,0.0,0.0,
002462,嘉事堂,17.51,16000.0,4000.0,,0.0,0.0,
002463,沪电股份,10.63,83043.639,9600.0,,0.0,0.0,
002464,金利科技,19.1,13500.0,3500.0,,0.0,0.0,
002465,海格通信,29.63,33250.651,8500.0,,0.0,0.0,
002466,天齐锂业,32.32,14700.0,3675.0,,0.0,0.0,
002467,二六三,25.3,12000.0,3000.0,,0.0,0.0,
002468,艾迪西,16.37,19200.0,4800.0,,0.0,0.0,
002469,三维工程,27.19,11261.489,2822.0,,0.0,0.0,
002470,金正大,17.12,70000.0,9999.99,,0.0,0.0,
002471,中超电缆,13.55,20800.0,5200.0,,0.0,0.0,
002472,双环传动,19.72,21384.0,5400.0,,0.0,0.0,
002473,圣莱达,13.8,16000.0,4000.0,,0.0,0.0,
002474,榕基软件,39.06,10370.0,2600.0,,0.0,0.0,
002475,立讯精密,36.06,26070.0,6570.0,,0.0,0.0,
002476,宝莫股份,16.38,18000.0,4500.0,,0.0,0.0,
002477,雏鹰农牧,31.98,26700.0,6700.0,,0.0,0.0,
002478,常宝股份,15.16,40010.0,6950.0,,0.0,0.0,
002479,富春环保,17.31,42800.0,10800.0,,0.0,0.0,
002480,新筑股份,29.96,28000.0,7000.0,,0.0,0.0,
002481,双塔食品,27.86,12000.0,3000.0,,0.0,0.0,
002482,广田股份,30.19,32000.0,8000.0,,0.0,0.0,
002483,润邦股份,14.2,36000.0,9000.0,,0.0,0.0,
002484,江海股份,23.81,16000.0,4000.0,,0.0,0.0,
002485,希努尔,22.2,20000.0,5000.0,,0.0,0.0,
002486,嘉麟杰,14.7,20800.0,5200.0,,0.0,0.0,
002487,大金重工,25.99,12000.0,3000.0,,0.0,0.0,
002488,金固股份,12.6,18000.0,4500.0,,0.0,0.0,
002489,浙江永强,29.99,24000.0,6000.0,,0.0,0.0,
002490,山东墨龙,16.74,39892.42,7000.0,,0.0,0.0,
002491,通鼎光电,16.24,26780.0,6700.0,,0.0,0.0,
002492,恒基达鑫,16.3,12000.0,3000.0,,0.0,0.0,
002493,荣盛石化,30.89,111200.0,11200.0,,0.0,0.0,
002494,华斯股份,20.08,11350.0,2850.0,,0.0,0.0,
002495,佳隆股份,12.75,18720.0,4680.0,,0.0,0.0,
002496,辉丰股份,20.45,16000.0,4000.0,,0.0,0.0,
002497,雅化集团,19.35,32000.0,8000.0,,0.0,0.0,
002498,汉缆股份,19.33,70500.0,7500.0,,0.0,0.0,
002499,科林环保,29.29,7500.0,1899.98,,0.0,0.0,
002500,山西证券,9.15,239980.0,39980.0,,0.0,0.0,
002501,利源铝业,21.4,18720.0,4720.0,,0.0,0.0,
002502,骅威股份,23.41,8800.0,2200.0,,0.0,0.0,
002503,搜于特,32.92,16000.0,4000.0,,0.0,0.0,
002504,东光微电,19.38,10700.0,2700.0,,0.0,0.0,
002505,大康牧业,16.89,16448.0,4160.0,,0.0,0.0,
002506,超日太阳,19.3,52720.0,13200.0,,0.0,0.0,
002507,涪陵榨菜,19.52,15500.0,4000.0,,0.0,0.0,
002508,老板电器,17.29,25600.0,6400.0,,0.0,0.0,
002509,天广消防,23.34,10000.0,2500.0,,0.0,0.0,
002510,天汽模,16.19,20576.0,5200.0,,0.0,0.0,
002511,中顺洁柔,26.43,16000.0,4000.0,,0.0,0.0,
002512,达华智能,15.55,11799.4,3000.0,,0.0,0.0,
002513,蓝丰生化,38.89,7400.0,1900.0,,0.0,0.0,
002514,宝馨科技,28.57,6800.0,1700.0,,0.0,0.0,
002515,金字火腿,28.35,9555.0,2405.0,,0.0,0.0,
002516,江苏旷达,14.6,25000.0,6250.0,,0.0,0.0,
002517,泰亚股份,18.76,8840.0,2210.0,,0.0,0.0,
002518,科士达,27.92,11500.0,2900.0,,0.0,0.0,
002519,银河电子,17.5,14080.0,3520.0,,0.0,0.0,
002520,日发数码,30.68,9600.0,2400.0,,0.0,0.0,
002521,齐峰股份,17.77,20615.0,4144.0,,0.0,0.0,
002522,浙江众成,20.95,17067.2,4267.2,,0.0,0.0,
002523,天桥起重,16.13,16000.0,4000.0,,0.0,0.0,
002524,光正钢构,14.99,18076.0,4520.0,,0.0,0.0,
002526,山东矿机,22.1,26700.0,6700.0,,0.0,0.0,
002527,新时达,21.4,20000.0,5000.0,,0.0,0.0,
002528,英飞拓,35.26,14700.0,3700.0,,0.0,0.0,
002529,海源机械,16.87,16000.0,4000.0,,0.0,0.0,
002530,丰东股份,15.15,13400.0,3400.0,,0.0,0.0,
002531,天顺风能,19.03,20575.0,5200.0,,0.0,0.0,
002532,新界泵业,19.52,16000.0,4000.0,,0.0,0.0,
002533,金杯电工,13.09,28000.0,7000.0,,0.0,0.0,
002534,杭锅股份,21.92,40052.0,4100.0,,0.0,0.0,
002535,林州重机,16.3,40960.0,10240.0,,0.0,0.0,
002536,西泵股份,25.79,9600.0,2400.0,,0.0,0.0,
002537,海立美达,27.22,10000.0,2500.0,,0.0,0.0,
002538,司尔特,22.32,14800.0,3800.0,,0.0,0.0,
002539,新都化工,29.92,16552.0,4200.0,,0.0,0.0,
002540,亚太科技,20.21,20800.0,5200.0,,0.0,0.0,
002541,鸿路钢构,40.3,13400.0,3400.0,,0.0,0.0,
002542,中化岩土,25.75,10020.0,2520.0,,0.0,0.0,
002543,万和电气,24.08,20000.0,5000.0,,0.0,0.0,
002544,杰赛科技,15.32,17192.0,4400.0,,0.0,0.0,
002545,东方铁塔,29.33,17350.0,4350.0,,0.0,0.0,
002546,新联电子,36.81,8400.0,2100.0,,0.0,0.0,
002547,春兴精工,16.79,14200.0,3600.0,,0.0,0.0,
002548,金新农,21.86,9400.0,2400.0,,0.0,0.0,
002549,凯美特气,29.2,12000.0,3000.0,,0.0,0.0,
002550,千红制药,28.58,16000.0,4000.0,,0.0,0.0,
002551,尚荣医疗,28.72,8200.0,2050.0,,0.0,0.0,
002552,宝鼎重工,14.84,15000.0,3750.0,,0.0,0.0,
002553,南方轴承,21.85,8700.0,2200.0,,0.0,0.0,
002554,惠博普,19.17,20250.0,5250.0,,0.0,0.0,
002555,顺荣股份,13.98,13400.0,3400.0,,0.0,0.0,
002556,辉隆股份,20.3,23920.0,6000.0,,0.0,0.0,
002557,洽洽食品,29.76,20000.0,5000.0,,0.0,0.0,
002558,世纪游轮,26.74,5950.0,1500.0,,0.0,0.0,
002559,亚威股份,29.49,8800.0,2200.0,,0.0,0.0,
002560,通达股份,17.52,10333.28,2620.0,,0.0,0.0,
002561,徐家汇,15.31,41576.3,7000.0,,0.0,0.0,
002562,兄弟科技,24.34,10670.0,2670.0,,0.0,0.0,
002563,森马服饰,48.19,67000.0,7000.0,,0.0,0.0,
002564,张化机,20.06,30385.6,7680.0,,0.0,0.0,
002565,上海绿新,24.9,13350.0,2680.0,,0.0,0.0,
002566,益盛药业,30.15,11031.72,2208.0,,0.0,0.0,
002567,唐人神,24.16,13800.0,2800.0,,0.0,0.0,
002568,百润股份,21.47,8000.0,1600.0,,0.0,0.0,
002569,步森股份,17.73,9334.0,1874.0,,0.0,0.0,
002570,贝因美,33.5,42605.0,3442.0,,0.0,0.0,
002571,德力股份,23.82,8510.0,1762.0,,0.0,0.0,
002572,宁基股份,77.12,5350.0,1080.0,,0.0,0.0,
002573,国电清新,32.91,14800.0,3040.0,,0.0,0.0,
002574,明牌珠宝,26.77,24000.0,4800.0,,0.0,0.0,
002575,群兴玩具,17.45,13380.0,2708.0,,0.0,0.0,
002576,通达动力,17.97,12700.0,2560.0,,0.0,0.0,
002577,雷柏科技,28.6,12800.0,2560.0,,0.0,0.0,
002578,闽发铝业,14.11,17180.0,3442.0,,0.0,0.0,
002579,中京电子,17.8,9735.0,1955.0,,0.0,0.0,
002580,圣阳股份,23.27,7510.0,1505.0,,0.0,0.0,
002581,万昌科技,19.77,10828.0,2168.0,,0.0,0.0,
002582,好想你,51.95,7380.0,1488.0,,0.0,0.0,
002583,海能达,18.54,27800.0,5600.0,,0.0,0.0,
002584,西陇化工,13.51,20000.0,4000.0,,0.0,0.0,
002585,双星新材,42.3,20800.0,4180.0,,0.0,0.0,
002586,围海股份,25.17,10700.0,2160.0,,0.0,0.0,
002587,奥拓电子,18.66,8400.0,1700.0,,0.0,0.0,
002588,史丹利,31.12,13000.0,2610.0,,0.0,0.0,
002589,瑞康医药,25.76,9380.0,1904.0,,0.0,0.0,
002590,万安科技,18.18,9334.0,1884.0,,0.0,0.0,
002591,恒大高新,20.24,0.0,0.0,,0.0,0.0,
300001,特锐德,21.98,20040.0,6116.626,HELMUT BRUNO REBSTOCK,692.916,5.187,自然人股
300002,神州泰岳,29.73,37920.0,10327.977,中国建设银行－银华核心价值优选股票型证券投资基金,669.397,2.118,境内法人股
300003,乐普医疗,19.64,81200.0,28138.673,BROOK INVESTMENT LTD,14500.0,17.857,境外法人股
300004,南风股份,23.76,18800.0,7428.417,广东通盈创业投资有限公司,414.815,4.413,境内法人股
300005,探路者,15.8,26800.0,11295.26,哥伦比亚大学,569.578,4.251,境外法人股
300006,莱美药业,42.88,9150.0,4590.185,重庆科技风险投资有限公司,1070.22,11.696,国有股
300007,汉威电子,16.82,11800.0,6115.268,宁波君润投资有限公司,355.008,3.009,境内法人股
300008,上海佳豪,18.22,14565.6,5940.969,上海紫晨投资有限公司,251.281,1.725,境内法人股
300009,安科生物,11.8,18900.0,9656.55,李名非,314.0,2.077,自然人股
300010,立思辰,13.41,23658.75,10579.348,交通银行-华安策略优选股票型证券投资基金,520.021,3.297,境内法人股
300011,鼎汉技术,26.17,10563.2,3072.359,中国建设银行－摩根士丹利华鑫消费领航混合型证券投资基金,93.0788,0.906,境内法人股
300012,华测检测,17.24,18398.25,5453.641,中国工商银行－嘉实策略增长混合型证券投资基金,118.568,0.967,境内法人股
300013,新宁物流,11.94,9000.0,3546.0,昆山泰禾投资有限公司,570.175,6.335,境内法人股
300014,亿纬锂能,15.64,19800.0,7936.815,全国社会保障基金理事会转持三户,302.5,2.292,国有股
300015,爱尔眼科,31.96,26700.0,7480.0,中国建设银行－工银瑞信精选平衡混合型证券投资基金,376.887,1.412,境内法人股
300016,北陆药业,10.7,15274.91,8069.779,重庆三峡油漆股份有限公司,863.741,8.482,国有股
300017,网宿科技,12.93,15421.429,6980.758,深圳市创新资本投资有限公司,389.122,2.523,境内法人股
300018,中元华电,16.04,13000.0,5990.25,叶蕴璠,517.0,3.977,自然人股
300019,硅宝科技,17.72,10200.0,2942.0,全国社保基金六零二组合,139.972,1.372,境内法人股
300020,银江股份,12.55,24000.0,13304.67,张岩,458.6,2.866,自然人股
300021,大禹节水,10.45,27860.0,12230.918,甘肃大成投资有限公司,559.61,4.017,境内法人股
300022,吉峰农机,11.39,35740.0,17241.241,昆吾九鼎投资管理有限公司,368.0,2.059,境内法人股
300023,宝德股份,12.52,9000.0,2250.0,邵灵江,45.6,0.507,自然人股
300024,机器人,24.13,29766.0,20364.99,沈阳市火炬高新技术产业开发中心,1466.04,4.925,国有股
300025,华星创业,14.41,12000.0,5664.0,中国建设银行－华夏盛世精选股票型证券投资基金,379.989,4.75,境内法人股
300026,红日药业,26.67,15102.6,5435.017,中国银行－华夏行业精选股票型证券投资基金(LOF),273.975,2.721,境内法人股
300027,华谊兄弟,14.4,60480.0,34837.2,鲁伟鼎,1180.8,3.514,自然人股
300028,金亚科技,8.14,26460.0,14397.36,郑林强,836.24,4.741,自然人股
300029,天龙光电,22.81,20000.0,10880.0,中国银行－大成优选股票型证券投资基金,635.199,3.176,境内法人股
300030,阳普医疗,11.78,14800.0,8436.616,广州科技创业投资有限公司,969.297,13.099,国有股
300031,宝通带业,16.31,10000.0,3660.081,江阴市金纬投资有限公司,521.3,5.213,境内法人股
300032,金龙机电,23.9,14270.0,3570.0,中信信托有限责任公司－武当17期,193.0,1.352,境内法人股
300033,同花顺,23.0,13440.0,7089.6,叶琼玖,1612.8,12.0,自然人股
300034,钢研高纳,17.88,21198.815,9934.018,深圳市东金新材料创业投资有限公司,1400.0,11.887,境内法人股
300035,中科电气,14.12,11992.5,5817.923,深圳市创新投资集团有限公司,344.4,3.733,国有股
300036,超图软件,17.15,12000.0,6800.64,中国科学院地理科学与资源研究所,405.092,5.401,国有股
300037,新宙邦,38.59,10700.0,2700.0,全国社保基金六零二组合,164.955,1.542,境内法人股
300038,梅泰诺,15.34,9157.0,4341.35,浙江蓝石创业投资有限公司,973.15,10.627,境内法人股
300039,上海凯宝,24.96,26304.0,13713.96,新乡县中兴贸易有限公司,639.6,3.647,境内法人股
300040,九洲电气,13.58,13890.0,7199.9,黑龙江辰能哈工大高科技风险投资有限公司,1723.08,12.405,国有股
300041,回天胶业,33.42,10559.683,4964.404,大鹏创业投资有限责任公司,1185.88,17.968,境内法人股
300042,朗科科技,21.74,6680.0,3094.707,袁丽霞,199.0,2.979,自然人股
300043,星辉车模,15.09,15840.0,6010.488,陈潮钿,942.4,5.949,自然人股
300044,赛为智能,15.91,10000.0,4938.029,深圳中科汇商创业投资有限公司,393.235,3.932,境内法人股
300045,华力创通,19.58,13400.0,3400.0,中国建设银行－华夏盛世精选股票型证券投资基金,118.477,1.768,境内法人股
300046,台基股份,20.34,14208.0,7152.0,富华远东有限公司,1326.0,18.666,境外法人股
300047,天源迪科,13.44,15690.0,5550.0,李堃,500.0,4.78,自然人股
300048,合康变频,19.9,24612.8,7793.25,张燕南,1440.0,5.851,自然人股
300049,福瑞股份,15.44,12506.0,5305.203,深圳市鄂尔多斯资产管理有限公司,931.634,9.684,境内法人股
300050,世纪鼎利,23.46,21600.0,7920.0,中国银行－嘉实稳健开放式证券投资基金,170.488,1.579,境内法人股
300051,三五互联,10.68,16050.0,6509.55,深圳市中科宏易创业投资有限公司,339.625,4.232,境内法人股
300052,中青宝,14.64,13000.0,7075.698,中青联创科技（北京）有限公司,1950.0,15.0,境内法人股
300053,欧比特,10.36,20000.0,13013.3,上海联创永宣创业投资企业,1381.5,13.815,境内法人股
300054,鼎龙股份,31.32,9000.0,4346.887,中国宝安集团控股有限公司,360.0,6.0,境内法人股
300055,万邦达,46.6,22880.0,5720.0,中国建设银行 -华商盛世成长股票型证券投资基金,388.384,3.395,境内法人股
300056,三维丝,31.1,5200.0,2442.729,深圳市创新投资集团有限公司,487.978,9.384,国有股
300057,万顺股份,11.25,42200.0,15050.0,肖镇金,620.0,2.938,自然人股
300058,蓝色光标,31.35,12000.0,5815.063,高鹏,806.5,6.721,自然人股
300059,东方财富,23.09,21000.0,11990.132,熊向东,1643.58,11.74,自然人股
300061,康耐特,17.21,6000.0,2062.05,北京德恒投资管理有限责任公司,359.55,5.993,境内法人股
300062,中能电气,12.81,15400.0,4408.12,东方证券股份有限公司,177.894,2.31,国有股
300063,天龙集团,17.69,6700.0,1833.51,冯勇,62.0,0.925,自然人股
300064,豫金刚石,17.76,30400.0,13510.0,王驾宇,1000.0,6.579,自然人股
300065,海兰信,34.9,5539.63,2941.28,北京首冶新元科技发展有限公司,648.668,11.71,国有股
300066,三川股份,18.23,10400.0,3893.0,刘赞,100.0,1.923,自然人股
300067,安诺其,10.37,16050.0,5471.989,凌凤远,84.1504,0.786,自然人股
300068,南都电源,15.71,29760.0,13970.495,哥伦比亚大学,143.442,0.578,境外法人股
